Ticker,MeanReturn,Volatility,Trend,MaxDrawdown,LogAvgVolume
B,8.808907614189681e-05,0.01812605167826603,-0.0003907109184047048,-0.40508974272464965,12.304421786960287
BA,0.0003664744794027658,0.019042610344342695,0.00013468938619077232,-0.272797383281448,15.40830549388175
BABA,0.000504303514348241,0.020858810620679208,-8.123427802602324e-05,-0.38063167160446176,16.713627558986108
BAH,0.0013430453161587664,0.013531619962215668,0.001452355472598312,-0.17564495299355323,13.841360243214345
BANC,-0.00020506500497488668,0.01821469409402401,-0.0008541218589814252,-0.4262673100671967,13.036928070613486
BANR,0.00017143175781645888,0.015584577185339649,-0.0001682282847204374,-0.24596532478853284,12.120107563563833
BAP,7.434965053892608e-05,0.012524120266250363,-0.00010664365590590121,-0.19912245224020267,12.437507005279162
BATRK,0.000638315574411737,0.01223178251518069,0.0004665201037386975,-0.13137614398921302,11.79119112012495
BAX,0.000530880548099179,0.013657400534970417,0.0004914474604128183,-0.21015426282105973,14.919433440776798
BB,-0.0008966235538854158,0.026314167295781978,-0.001639355155065458,-0.660416666942614,15.380278169021064
BBDC,0.00020017172017445568,0.012056448605297114,-0.0002606985089439911,-0.2844408578184445,12.55071788869097
BBGI,-0.0023871209112871898,0.03221153903772298,-0.0035218412806968234,-0.7978494643871001,10.523155260443634
BBSI,0.0009871799017026424,0.02364531148891964,0.00027107612177363466,-0.44800407380006496,10.64514098874804
BBU,0.0005234136997452246,0.01864753321719801,3.989355518627834e-05,-0.3440366647579292,10.341864517962668
BBW,-0.001575656966665565,0.03271534593417588,-0.002475065063964493,-0.7693069469600358,12.07004684083807
BBY,0.0006993776604684787,0.021176493194380957,-4.348554965311877e-05,-0.41598059843087554,14.999890626122404
BC,0.00031971373801981893,0.01905896648088014,-0.0004637907487622764,-0.4007512451497905,13.771278188368237
BCC,8.917829917227688e-05,0.020305275698815933,-0.0008511476885056473,-0.5496944745934162,12.836813968902437
BCH,-0.0008208031336950169,0.015489752023030337,-0.0005803389217461998,-0.43753554583597243,11.448629787769791
BCPC,0.0005807821078144445,0.016815681423589267,0.0002966811411135069,-0.3710686618033118,11.630964761140087
BCRX,0.0002794949598520994,0.04546261482084831,-0.0016155709088352932,-0.8364197541463001,14.093101783771523
BCS,-0.00015278871295658486,0.016832425780811202,-0.0008915735531010617,-0.4706827105584617,14.997396300458467
BDC,-0.0003851183323160714,0.02570763774536658,-0.0007665077884610207,-0.5554022953428072,12.963494440948743
BDN,-0.00020838963555656935,0.012161548615691268,-0.0002439341491299214,-0.31900826906584157,14.253505598781123
BDX,0.0005324260708925439,0.01340698706362448,0.00024190220941375454,-0.20625613802930196,13.975050556938564
BECN,-0.0010878866242590112,0.024788787049920075,-0.0011083895016522152,-0.6169794375815559,13.707956790643571
BELFB,0.0002074521734026448,0.03463118536359618,-0.0007656593689831652,-0.6665505421455584,10.392470162271316
BEN,-0.0008759978900205445,0.016602487665194385,-0.0005919208454753495,-0.4374182535174902,15.009073182798408
BERY,-0.0002980815241101239,0.01709004466463534,-0.0004286231476197377,-0.387678196307588,14.144202969345505
BFIN,-0.00023357109869576883,0.012653623929128248,-0.0006572532656119578,-0.38767723834224155,10.560703787608958
BFS,-0.00016975545381509404,0.017054609278798497,4.498563983279623e-05,-0.2610734136199861,10.673006680567989
BG,-0.00020019416329989853,0.016266085889642724,-0.0007913351986628285,-0.4112659397038483,14.16583416625591
BGFV,-0.0005838804075701062,0.049578941987760014,-0.002969796380685014,-0.8255319093351936,13.083218665816135
BHB,4.2087857434364184e-05,0.018159985598576497,-0.0004297526915833917,-0.30933854955661566,10.156456465168969
BHLB,-0.0001040857346372741,0.01549877312308169,-0.000706204876842543,-0.4009184705017032,12.450766043598554
BHP,0.0004086792803132384,0.01600310861312158,0.00024357130163119156,-0.20824151839567692,14.631572802998273
BHR,-3.940770447350271e-05,0.020285720572613065,-0.00010074475481009187,-0.4153514701233553,12.23055773040574
BIDU,-0.0010270670293516736,0.023097030922902398,-0.002134472526186012,-0.6678635686926419,15.057873655231562
BIIB,0.00011064784566969985,0.026059258045064017,-0.0005534346589631183,-0.43540105178034055,14.36885669344619
BIO,0.0010087024972086924,0.01798327078168155,0.0005841273242909938,-0.32515710494425953,12.159511289459218
BIP,0.00027961740729990167,0.010423141086559055,0.0004175868479544528,-0.2715053561289983,12.598295409853016
BJRI,0.00035684780105898974,0.024446489613624688,-0.0006337385635827961,-0.5676353915230066,13.018987209275682
BKH,0.000631694888431796,0.011502611773666484,0.0009233959011659898,-0.1433885632356064,13.01811336926963
BKNG,0.0004048738253605242,0.015768292354391016,-0.0001313871176032844,-0.26710610553504843,12.922718412824267
BKR,-0.00023805020792371415,0.020829775719831505,-0.0009259740581321098,-0.44946238918791764,15.444391622105876
BKU,-7.967994865812488e-05,0.015460370292062611,-0.0005093712709482599,-0.36211577209116197,13.604167393198585
